id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance,home_team_player11,home_team_player10,home_team_player9,home_team_player8,home_team_player7,home_team_player6,home_team_player5,home_team_player4,home_team_player3,home_team_player2,home_team_player1,home_team_score,away_team_score,away_team_player1,away_team_player2,away_team_player3,away_team_player4,away_team_player5,away_team_player6,away_team_player7,away_team_player8,away_team_player9,away_team_player10,away_team_player11,home_team_rank,away_team_rank
14187,2012-08-18,19:03,第22節,第1日,横浜FM,川崎F,日産スタジアム,晴,28.3,74,スカパー/e2/スカパー光,33584,9 大黒 将志 FW,18 マルキーニョス FW,10 小野 裕二 MF,25 中村 俊輔 MF,7 兵藤 慎剛 MF,27 富澤 清太郎 MF,5 ドゥトラ DF,22 中澤 佑二 DF,4 栗原 勇蔵 DF,13 小林 祐三 DF,21 飯倉 大樹 GK,2,2,21 西部 洋平 GK,3 田中 裕介 DF,15 實藤 友紀 DF,4 井川 祐輔 DF,22 福森 晃斗 DF,20 稲本 潤一 MF,31 風間 宏希 MF,14 中村 憲剛 MF,30 大島 僚太 FW,35 山越 享太郎 FW,34 風間 宏矢 FW,5.0,8.0
14183,2012-08-18,14:03,第22節,第1日,札幌,神戸,札幌厚別公園競技場,晴,25.1,67,スカパー/e2/スカパー光,8117,38 テレ FW,8 砂川 誠 MF,37 ハモン MF,15 古田 寛幸 MF,10 宮澤 裕樹 MF,5 山本 真希 MF,6 岩沼 俊介 DF,39 金 載桓 DF,29 奈良 竜樹 DF,2 日高 拓磨 DF,30 杉山 哲 GK,2,4,30 徳重 健太 GK,25 奥井 諒 DF,4 北本 久仁衛 DF,22 高木 和道 DF,3 相馬 崇人 DF,18 田中 英雄 MF,27 橋本 英郎 MF,8 野沢 拓也 MF,21 茂木 弘人 MF,11 田代 有三 FW,10 大久保 嘉人 FW,18.0,9.0
14185,2012-08-18,19:04,第22節,第1日,仙台,柏,ユアテックスタジアム仙台,曇,26.9,86,スカパー/e2/スカパー光(J SPORTS 1),17715,24 赤嶺 真吾 FW,18 ウイルソン FW,10 梁 勇基 MF,15 太田 吉彰 MF,6 角田 誠 MF,8 松下 年宏 MF,27 朴 柱成 DF,29 上本 大海 DF,2 鎌田 次郎 DF,25 菅井 直樹 DF,16 林 卓人 GK,0,0,21 菅野 孝憲 GK,27 藤田 優人 DF,5 増嶋 竜也 DF,3 近藤 直也 DF,22 橋本 和 DF,29 水野 晃樹 MF,20 茨田 陽生 MF,7 大谷 秀和 MF,15 ジョルジ ワグネル MF,19 工藤 壮人 FW,11 ネット バイアーノ FW,2.0,3.0
14184,2012-08-18,18:34,第22節,第1日,FC東京,大宮,味の素スタジアム,晴,27.8,70,スカパー/e2/スカパー光(TBSチャンネル)/TOKYO MX,18342,9 エジミウソン FW,49 ルーカス MF,10 梶山 陽平 MF,18 石川 直宏 MF,8 長谷川 アーリアジャスール MF,7 米本 拓司 MF,14 中村 北斗 DF,4 高橋 秀人 DF,3 森重 真人 DF,2 徳永 悠平 DF,20 権田 修一 GK,0,1,21 江角 浩司 GK,30 渡部 大輔 DF,2 菊地 光将 DF,34 片岡 洋介 DF,22 下平 匠 DF,13 渡邉 大剛 MF,6 青木 拓矢 MF,8 東 慶悟 MF,23 金澤 慎 MF,5 カルリーニョス MF,32 長谷川 悠 FW,12.0,14.0
14191,2012-08-18,19:05,第22節,第1日,鳥栖,清水,ベストアメニティスタジアム,曇,27.0,71,スカパー/e2/スカパー光(スカイ・A sports+),11933,11 豊田 陽平 FW,25 早坂 良太 FW,10 金 民友 MF,8 水沼 宏太 MF,14 藤田 直之 MF,28 高橋 義希 MF,3 磯崎 敬太 DF,20 呂 成海 DF,5 キム クナン DF,15 丹羽 竜平 DF,12 奥田 達朗 GK,0,1,1 山本 海人 GK,3 平岡 康裕 DF,4 カルフィン ヨン ア ピン DF,33 李 記帝 DF,2 村松 大輔 MF,6 杉山 浩太 MF,17 河井 陽介 MF,11 大前 元紀 FW,13 高木 俊幸 FW,32 石毛 秀樹 FW,35 金 賢聖 FW,6.0,8.0
14186,2012-08-18,19:04,第22節,第1日,浦和,鹿島,埼玉スタジアム2002,曇,28.0,76,スカパー/e2/スカパー光/NHK BS1/テレ玉,44131,24 原口 元気 FW,7 梅崎 司 MF,8 柏木 陽介 MF,3 宇賀神 友弥 MF,22 阿部 勇樹 MF,13 鈴木 啓太 MF,14 平川 忠亮 MF,20 槙野 智章 DF,17 永田 充 DF,2 坪井 慶介 DF,18 加藤 順大 GK,2,1,21 曽ヶ端 準 GK,22 西 大伍 DF,3 岩政 大樹 DF,4 山村 和也 DF,7 新井場 徹 DF,20 柴崎 岳 MF,15 青木 剛 MF,11 ドゥトラ MF,33 レナト MF,13 興梠 慎三 FW,9 大迫 勇也 FW,3.0,13.0
14198,2012-08-25,19:05,第23節,第1日,C大阪,横浜FM,キンチョウスタジアム,晴,29.1,75,スカパー/e2/スカパー光,14336,13 柿谷 曜一朗 FW,9 ケンペス FW,16 枝村 匠馬 MF,7 シンプリシオ MF,6 山口 螢 MF,2 扇原 貴宏 MF,20 高橋 大輔 DF,14 丸橋 祐介 DF,4 藤本 康太 DF,3 茂庭 照幸 DF,21 キム ジンヒョン GK,2,0,21 飯倉 大樹 GK,13 小林 祐三 DF,4 栗原 勇蔵 DF,22 中澤 佑二 DF,5 ドゥトラ DF,27 富澤 清太郎 MF,7 兵藤 慎剛 MF,25 中村 俊輔 MF,10 小野 裕二 MF,18 マルキーニョス FW,9 大黒 将志 FW,14.0,5.0
14195,2012-08-25,19:04,第23節,第1日,柏,磐田,日立柏サッカー場,晴,27.9,77,スカパー/e2/スカパー光,13248,11 ネット バイアーノ FW,19 工藤 壮人 FW,15 ジョルジ ワグネル MF,7 大谷 秀和 MF,17 安 英学 MF,10 レアンドロ ドミンゲス MF,22 橋本 和 DF,3 近藤 直也 DF,5 増嶋 竜也 DF,6 那須 大亮 DF,21 菅野 孝憲 GK,0,3,21 八田 直樹 GK,4 千代反田 充 DF,5 駒野 友一 DF,13 宮崎 智彦 DF,22 菅沼 駿哉 DF,7 小林 裕紀 MF,10 山田 大記 MF,11 松浦 拓弥 MF,15 菅沼 実 MF,33 藤田 義明 MF,18 前田 遼一 FW,5.0,4.0
14200,2012-08-25,19:05,第23節,第1日,広島,FC東京,広島ビッグアーチ,晴,28.2,67,スカパー/e2/スカパー光,23656,11 佐藤 寿人 FW,15 髙萩 洋次郎 MF,9 石原 直樹 MF,27 清水 航平 MF,8 森﨑 和幸 MF,6 青山 敏弘 MF,14 ミキッチ MF,4 水本 裕貴 DF,5 千葉 和彦 DF,24 森脇 良太 DF,1 西川 周作 GK,0,1,20 権田 修一 GK,5 加賀 健一 DF,4 高橋 秀人 DF,3 森重 真人 DF,7 米本 拓司 MF,8 長谷川 アーリアジャスール MF,2 徳永 悠平 MF,33 椋原 健太 MF,10 梶山 陽平 FW,18 石川 直宏 FW,49 ルーカス FW,1.0,9.0
14199,2012-08-25,19:04,第23節,第1日,神戸,鳥栖,ホームズスタジアム神戸,晴,29.1,69,スカパー/e2/スカパー光,13471,13 小川 慶治朗 FW,11 田代 有三 FW,21 茂木 弘人 MF,8 野沢 拓也 MF,27 橋本 英郎 MF,18 田中 英雄 MF,3 相馬 崇人 DF,19 伊野波 雅彦 DF,4 北本 久仁衛 DF,25 奥井 諒 DF,30 徳重 健太 GK,0,0,1 赤星 拓 GK,15 丹羽 竜平 DF,5 キム クナン DF,20 呂 成海 DF,3 磯崎 敬太 DF,25 早坂 良太 MF,6 岡本 知剛 MF,14 藤田 直之 MF,10 金 民友 MF,22 池田 圭 FW,11 豊田 陽平 FW,10.0,6.0
14197,2012-08-25,19:04,第23節,第1日,G大阪,札幌,万博記念競技場,晴,29.6,63,スカパー/e2/スカパー光,15056,20 佐藤 晃大 FW,9 レアンドロ FW,14 倉田 秋 MF,10 二川 孝広 MF,7 遠藤 保仁 MF,17 明神 智和 MF,4 藤春 廣輝 DF,15 今野 泰幸 DF,5 丹羽 大輝 DF,13 岩下 敬輔 DF,1 藤ヶ谷 陽介 GK,7,2,30 杉山 哲 GK,2 日高 拓磨 DF,29 奈良 竜樹 DF,39 金 載桓 DF,6 岩沼 俊介 DF,5 山本 真希 MF,10 宮澤 裕樹 MF,15 古田 寛幸 MF,37 ハモン MF,8 砂川 誠 MF,13 内村 圭宏 FW,15.0,18.0
14192,2012-08-25,18:04,第23節,第1日,清水,浦和,エコパスタジアム,晴,26.8,77,スカパー/e2/スカパー光,23188,13 高木 俊幸 FW,35 金 賢聖 FW,11 大前 元紀 FW,7 アレックス FW,32 石毛 秀樹 FW,6 杉山 浩太 MF,17 河井 陽介 DF,3 平岡 康裕 DF,2 村松 大輔 DF,25 犬飼 智也 DF,1 山本 海人 GK,0,2,18 加藤 順大 GK,2 坪井 慶介 DF,17 永田 充 DF,20 槙野 智章 DF,14 平川 忠亮 MF,13 鈴木 啓太 MF,22 阿部 勇樹 MF,3 宇賀神 友弥 MF,10 マルシオ リシャルデス MF,7 梅崎 司 MF,24 原口 元気 FW,8.0,2.0
14194,2012-08-25,19:03,第23節,第1日,大宮,仙台,NACK5スタジアム大宮,晴,29.3,67,スカパー/e2/スカパー光(TBSチャンネル)/テレ玉/BS-TBS(録),11993,32 長谷川 悠 FW,5 カルリーニョス MF,23 金澤 慎 MF,8 東 慶悟 MF,6 青木 拓矢 MF,13 渡邉 大剛 MF,22 下平 匠 DF,34 片岡 洋介 DF,2 菊地 光将 DF,3 河本 裕之 DF,21 江角 浩司 GK,1,3,16 林 卓人 GK,23 田村 直也 DF,2 鎌田 次郎 DF,29 上本 大海 DF,27 朴 柱成 DF,17 富田 晋伍 MF,6 角田 誠 MF,15 太田 吉彰 MF,10 梁 勇基 MF,18 ウイルソン FW,24 赤嶺 真吾 FW,16.0,2.0
14193,2012-08-25,18:34,第23節,第1日,鹿島,新潟,県立カシマサッカースタジアム,晴,28.4,74,スカパー/e2/スカパー光(スカイ・A sports+),12729,8 ジュニーニョ FW,13 興梠 慎三 FW,33 レナト MF,25 遠藤 康 MF,20 柴崎 岳 MF,14 増田 誓志 MF,7 新井場 徹 DF,4 山村 和也 DF,3 岩政 大樹 DF,15 青木 剛 DF,21 曽ヶ端 準 GK,0,1,21 東口 順昭 GK,25 村上 佑介 DF,4 鈴木 大輔 DF,5 石川 直樹 DF,37 坪内 秀介 DF,6 三門 雄大 MF,15 本間 勲 MF,7 藤田 征也 MF,23 田中 亜土夢 MF,10 ミシェウ FW,11 ブルーノ ロペス FW,13.0,15.0
14196,2012-08-25,19:04,第23節,第1日,川崎F,名古屋,等々力陸上競技場,曇のち晴,29.1,59,スカパー/e2/スカパー光/NHK BS1,18915,11 小林 悠 FW,23 登里 享平 FW,30 大島 僚太 FW,34 風間 宏矢 MF,14 中村 憲剛 MF,31 風間 宏希 MF,35 山越 享太郎 DF,4 井川 祐輔 DF,2 伊藤 宏樹 DF,3 田中 裕介 DF,21 西部 洋平 GK,0,1,1 楢﨑 正剛 GK,32 田中 隼磨 DF,4 田中 マルクス闘莉王 DF,6 阿部 翔平 DF,23 石櫃 洋祐 DF,10 小川 佳純 MF,28 田口 泰士 MF,8 藤本 淳吾 MF,18 永井 謙佑 FW,11 玉田 圭司 FW,25 金崎 夢生 FW,12.0,7.0
14201,2012-09-01,14:03,第24節,第1日,札幌,清水,札幌ドーム,屋内,23.5,71,スカパー/e2/スカパー光(スカイ・A sports+),10783,13 内村 圭宏 FW,7 高木 純平 MF,37 ハモン MF,15 古田 寛幸 MF,10 宮澤 裕樹 MF,5 山本 真希 MF,6 岩沼 俊介 DF,3 ジェイド ノース DF,39 金 載桓 DF,2 日高 拓磨 DF,30 杉山 哲 GK,0,2,1 山本 海人 GK,17 河井 陽介 DF,3 平岡 康裕 DF,4 カルフィン ヨン ア ピン DF,33 李 記帝 DF,2 村松 大輔 MF,6 杉山 浩太 MF,16 八反田 康平 MF,11 大前 元紀 FW,35 金 賢聖 FW,13 高木 俊幸 FW,18.0,5.0
14202,2012-09-01,18:03,第24節,第1日,浦和,大宮,埼玉スタジアム2002,晴,27.5,64,スカパー/e2/スカパー光,39814,24 原口 元気 FW,8 柏木 陽介 MF,10 マルシオ リシャルデス MF,7 梅崎 司 MF,22 阿部 勇樹 MF,13 鈴木 啓太 MF,14 平川 忠亮 MF,20 槙野 智章 DF,17 永田 充 DF,2 坪井 慶介 DF,18 加藤 順大 GK,1,1,1 北野 貴之 GK,3 河本 裕之 DF,2 菊地 光将 DF,34 片岡 洋介 DF,22 下平 匠 DF,23 金澤 慎 MF,6 青木 拓矢 MF,5 カルリーニョス MF,8 東 慶悟 MF,32 長谷川 悠 FW,19 ノヴァコヴィッチ FW,3.0,15.0
14203,2012-09-01,18:34,第24節,第1日,FC東京,横浜FM,味の素スタジアム,曇,25.0,86,スカパー/e2/スカパー光(J SPORTS 1)/TOKYO MX,26950,49 ルーカス FW,27 田邉 草民 FW,10 梶山 陽平 FW,33 椋原 健太 MF,7 米本 拓司 MF,8 長谷川 アーリアジャスール MF,2 徳永 悠平 MF,3 森重 真人 DF,4 高橋 秀人 DF,5 加賀 健一 DF,20 権田 修一 GK,3,1,21 飯倉 大樹 GK,13 小林 祐三 DF,4 栗原 勇蔵 DF,22 中澤 佑二 DF,5 ドゥトラ DF,27 富澤 清太郎 MF,8 中町 公祐 MF,7 兵藤 慎剛 MF,11 齋藤 学 MF,18 マルキーニョス FW,10 小野 裕二 FW,6.0,10.0
14204,2012-09-01,19:04,第24節,第1日,仙台,川崎F,ユアテックスタジアム仙台,曇一時雨,26.4,79,スカパー/e2/スカパー光(J SPORTS 4),17159,24 赤嶺 真吾 FW,18 ウイルソン FW,10 梁 勇基 MF,15 太田 吉彰 MF,6 角田 誠 MF,17 富田 晋伍 MF,27 朴 柱成 DF,29 上本 大海 DF,2 鎌田 次郎 DF,23 田村 直也 DF,16 林 卓人 GK,2,1,21 西部 洋平 GK,3 田中 裕介 DF,25 レネ サントス DF,4 井川 祐輔 DF,35 山越 享太郎 DF,31 風間 宏希 MF,14 中村 憲剛 MF,34 風間 宏矢 MF,30 大島 僚太 FW,23 登里 享平 FW,13 山瀬 功治 FW,1.0,12.0
14205,2012-09-01,19:04,第24節,第1日,鹿島,神戸,県立カシマサッカースタジアム,晴一時雨,26.3,84,スカパー/e2/スカパー光/NHK BS1,13798,13 興梠 慎三 FW,9 大迫 勇也 FW,33 レナト MF,11 ドゥトラ MF,40 小笠原 満男 MF,16 本田 拓也 MF,7 新井場 徹 DF,15 青木 剛 DF,3 岩政 大樹 DF,22 西 大伍 DF,21 曽ヶ端 準 GK,1,0,30 徳重 健太 GK,25 奥井 諒 DF,4 北本 久仁衛 DF,19 伊野波 雅彦 DF,21 茂木 弘人 DF,18 田中 英雄 MF,27 橋本 英郎 MF,8 野沢 拓也 MF,7 朴 康造 MF,11 田代 有三 FW,13 小川 慶治朗 FW,13.0,11.0
14206,2012-09-01,19:03,第24節,第1日,新潟,C大阪,東北電力ビッグスワンスタジアム,晴,28.9,51,スカパー/e2/スカパー光,24601,10 ミシェウ FW,11 ブルーノ ロペス FW,18 アラン ミネイロ MF,7 藤田 征也 MF,15 本間 勲 MF,6 三門 雄大 MF,37 坪内 秀介 DF,5 石川 直樹 DF,4 鈴木 大輔 DF,25 村上 佑介 DF,21 東口 順昭 GK,0,1,21 キム ジンヒョン GK,4 藤本 康太 DF,14 丸橋 祐介 DF,20 高橋 大輔 DF,23 山下 達也 DF,2 扇原 貴宏 MF,6 山口 螢 MF,7 シンプリシオ MF,16 枝村 匠馬 MF,9 ケンペス FW,13 柿谷 曜一朗 FW,16.0,14.0
14207,2012-09-01,19:03,第24節,第1日,磐田,広島,ヤマハスタジアム(磐田),晴,26.8,77,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS,11115,18 前田 遼一 FW,33 藤田 義明 MF,15 菅沼 実 MF,11 松浦 拓弥 MF,10 山田 大記 MF,7 小林 裕紀 MF,22 菅沼 駿哉 DF,13 宮崎 智彦 DF,5 駒野 友一 DF,4 千代反田 充 DF,21 八田 直樹 GK,1,1,1 西川 周作 GK,24 森脇 良太 DF,5 千葉 和彦 DF,4 水本 裕貴 DF,2 ファン ソッコ MF,6 青山 敏弘 MF,8 森﨑 和幸 MF,27 清水 航平 MF,15 髙萩 洋次郎 MF,7 森﨑 浩司 MF,11 佐藤 寿人 FW,4.0,2.0
14208,2012-09-01,19:03,第24節,第1日,名古屋,柏,名古屋市瑞穂陸上競技場,晴,26.9,73,スカパー/e2/スカパー光/中京テレビ(録),14193,25 金崎 夢生 FW,18 永井 謙佑 FW,10 小川 佳純 FW,20 ダニルソン MF,28 田口 泰士 MF,8 藤本 淳吾 MF,6 阿部 翔平 DF,4 田中 マルクス闘莉王 DF,22 ダニエル DF,32 田中 隼磨 DF,1 楢﨑 正剛 GK,1,0,21 菅野 孝憲 GK,6 那須 大亮 DF,5 増嶋 竜也 DF,23 渡部 博文 DF,22 橋本 和 DF,10 レアンドロ ドミンゲス MF,28 栗澤 僚一 MF,7 大谷 秀和 MF,8 澤 昌克 MF,18 田中 順也 FW,19 工藤 壮人 FW,5.0,8.0
14209,2012-09-01,19:04,第24節,第1日,鳥栖,G大阪,ベストアメニティスタジアム,晴,25.4,63,スカパー/e2/スカパー光,19729,11 豊田 陽平 FW,22 池田 圭 FW,10 金 民友 MF,25 早坂 良太 MF,14 藤田 直之 MF,6 岡本 知剛 MF,3 磯崎 敬太 DF,20 呂 成海 DF,5 キム クナン DF,15 丹羽 竜平 DF,1 赤星 拓 GK,4,1,1 藤ヶ谷 陽介 GK,13 岩下 敬輔 DF,5 丹羽 大輝 DF,15 今野 泰幸 DF,4 藤春 廣輝 DF,17 明神 智和 MF,7 遠藤 保仁 MF,10 二川 孝広 MF,14 倉田 秋 MF,11 パウリーニョ FW,20 佐藤 晃大 FW,4.0,17.0
14215,2012-09-15,19:03,第25節,第1日,G大阪,新潟,万博記念競技場,曇一時雨,24.0,87,スカパー/e2/スカパー光(TBSチャンネル)/BS-TBS/毎日放送(録),17381,20 佐藤 晃大 FW,9 レアンドロ FW,14 倉田 秋 MF,10 二川 孝広 MF,7 遠藤 保仁 MF,17 明神 智和 MF,4 藤春 廣輝 DF,15 今野 泰幸 DF,5 丹羽 大輝 DF,13 岩下 敬輔 DF,1 藤ヶ谷 陽介 GK,1,1,21 東口 順昭 GK,25 村上 佑介 DF,4 鈴木 大輔 DF,5 石川 直樹 DF,19 金 珍洙 DF,6 三門 雄大 MF,15 本間 勲 MF,23 田中 亜土夢 MF,18 アラン ミネイロ MF,11 ブルーノ ロペス FW,10 ミシェウ FW,16.0,15.0
14217,2012-09-15,19:04,第25節,第1日,神戸,磐田,神戸総合運動公園ユニバー記念競技場,曇,25.8,59,スカパー/e2/スカパー光,13091,10 大久保 嘉人 FW,11 田代 有三 FW,13 小川 慶治朗 MF,8 野沢 拓也 MF,27 橋本 英郎 MF,18 田中 英雄 MF,3 相馬 崇人 DF,23 イ グァンソン DF,4 北本 久仁衛 DF,25 奥井 諒 DF,30 徳重 健太 GK,1,2,21 八田 直樹 GK,4 千代反田 充 DF,5 駒野 友一 DF,13 宮崎 智彦 DF,22 菅沼 駿哉 DF,7 小林 裕紀 MF,10 山田 大記 MF,11 松浦 拓弥 MF,15 菅沼 実 MF,50 小林 祐希 MF,18 前田 遼一 FW,11.0,4.0
14216,2012-09-15,19:15,第25節,第1日,C大阪,名古屋,大阪長居スタジアム,曇一時雷雨のち曇,24.7,90,スカパー/e2/スカパー光,24544,13 柿谷 曜一朗 FW,9 ケンペス FW,16 枝村 匠馬 MF,7 シンプリシオ MF,6 山口 螢 MF,2 扇原 貴宏 MF,20 高橋 大輔 DF,14 丸橋 祐介 DF,4 藤本 康太 DF,3 茂庭 照幸 DF,21 キム ジンヒョン GK,0,2,1 楢﨑 正剛 GK,32 田中 隼磨 DF,4 田中 マルクス闘莉王 DF,22 ダニエル DF,6 阿部 翔平 DF,8 藤本 淳吾 MF,28 田口 泰士 MF,20 ダニルソン MF,18 永井 謙佑 FW,16 ケネディ FW,25 金崎 夢生 FW,14.0,5.0
14214,2012-09-15,19:04,第25節,第1日,清水,FC東京,アウトソーシングスタジアム日本平,晴,27.2,76,スカパー/e2/スカパー光/NHK BS1,13714,35 金 賢聖 FW,32 石毛 秀樹 FW,11 大前 元紀 FW,16 八反田 康平 MF,2 村松 大輔 MF,6 杉山 浩太 MF,33 李 記帝 DF,4 カルフィン ヨン ア ピン DF,3 平岡 康裕 DF,17 河井 陽介 DF,1 山本 海人 GK,1,1,20 権田 修一 GK,2 徳永 悠平 DF,3 森重 真人 DF,5 加賀 健一 DF,16 丸山 祐市 DF,4 高橋 秀人 MF,7 米本 拓司 MF,27 田邉 草民 MF,10 梶山 陽平 MF,18 石川 直宏 MF,49 ルーカス FW,7.0,8.0
14218,2012-09-15,19:04,第25節,第1日,広島,仙台,広島ビッグアーチ,雨のち曇,24.0,89,スカパー/e2/スカパー光,25352,11 佐藤 寿人 FW,15 髙萩 洋次郎 MF,7 森﨑 浩司 MF,27 清水 航平 MF,8 森﨑 和幸 MF,6 青山 敏弘 MF,20 石川 大徳 MF,4 水本 裕貴 DF,5 千葉 和彦 DF,24 森脇 良太 DF,1 西川 周作 GK,2,1,16 林 卓人 GK,25 菅井 直樹 DF,2 鎌田 次郎 DF,29 上本 大海 DF,27 朴 柱成 DF,17 富田 晋伍 MF,6 角田 誠 MF,15 太田 吉彰 MF,10 梁 勇基 MF,24 赤嶺 真吾 FW,18 ウイルソン FW,1.0,2.0
14212,2012-09-15,19:03,第25節,第1日,川崎F,鹿島,等々力陸上競技場,晴,27.6,71,スカパー/e2/スカパー光(J SPORTS 4),18088,34 風間 宏矢 FW,13 山瀬 功治 FW,23 登里 享平 FW,14 中村 憲剛 MF,30 大島 僚太 MF,31 風間 宏希 MF,35 山越 享太郎 DF,4 井川 祐輔 DF,15 實藤 友紀 DF,3 田中 裕介 DF,1 杉山 力裕 GK,2,2,21 曽ヶ端 準 GK,22 西 大伍 DF,3 岩政 大樹 DF,15 青木 剛 DF,7 新井場 徹 DF,40 小笠原 満男 MF,20 柴崎 岳 MF,11 ドゥトラ MF,33 レナト MF,9 大迫 勇也 FW,13 興梠 慎三 FW,11.0,13.0
14211,2012-09-15,19:04,第25節,第1日,柏,札幌,日立柏サッカー場,晴,26.3,84,スカパー/e2/スカパー光(スカイ・A sports+),10445,19 工藤 壮人 FW,8 澤 昌克 FW,15 ジョルジ ワグネル MF,7 大谷 秀和 MF,28 栗澤 僚一 MF,10 レアンドロ ドミンゲス MF,22 橋本 和 DF,3 近藤 直也 DF,5 増嶋 竜也 DF,27 藤田 優人 DF,21 菅野 孝憲 GK,3,1,21 髙原 寿康 GK,2 日高 拓磨 DF,29 奈良 竜樹 DF,39 金 載桓 DF,6 岩沼 俊介 DF,5 山本 真希 MF,4 河合 竜二 MF,15 古田 寛幸 MF,37 ハモン MF,7 高木 純平 MF,13 内村 圭宏 FW,6.0,18.0
14210,2012-09-15,18:33,第25節,第1日,大宮,鳥栖,熊谷スポーツ文化公園陸上競技場,晴,27.8,62,スカパー/e2/スカパー光,10012,19 ノヴァコヴィッチ FW,8 東 慶悟 MF,9 曺 永哲 MF,6 青木 拓矢 MF,23 金澤 慎 MF,5 カルリーニョス MF,22 下平 匠 DF,3 河本 裕之 DF,2 菊地 光将 DF,26 村上 和弘 DF,1 北野 貴之 GK,1,0,1 赤星 拓 GK,15 丹羽 竜平 DF,5 キム クナン DF,20 呂 成海 DF,3 磯崎 敬太 DF,25 早坂 良太 MF,6 岡本 知剛 MF,14 藤田 直之 MF,10 金 民友 MF,22 池田 圭 FW,11 豊田 陽平 FW,15.0,7.0
14213,2012-09-15,19:03,第25節,第1日,横浜FM,浦和,日産スタジアム,晴,27.4,73,スカパー/e2/スカパー光,34954,18 マルキーニョス FW,10 小野 裕二 FW,11 齋藤 学 MF,25 中村 俊輔 MF,7 兵藤 慎剛 MF,27 富澤 清太郎 MF,5 ドゥトラ DF,22 中澤 佑二 DF,4 栗原 勇蔵 DF,13 小林 祐三 DF,21 飯倉 大樹 GK,1,2,18 加藤 順大 GK,2 坪井 慶介 DF,17 永田 充 DF,20 槙野 智章 DF,14 平川 忠亮 MF,13 鈴木 啓太 MF,22 阿部 勇樹 MF,7 梅崎 司 MF,10 マルシオ リシャルデス MF,8 柏木 陽介 MF,24 原口 元気 FW,10.0,3.0
14226,2012-09-22,19:04,第26節,第1日,名古屋,広島,名古屋市瑞穂陸上競技場,曇,25.2,64,スカパー/e2/スカパー光/NHK BS1,15870,11 玉田 圭司 FW,16 ケネディ FW,25 金崎 夢生 FW,20 ダニルソン MF,28 田口 泰士 MF,8 藤本 淳吾 MF,6 阿部 翔平 DF,4 田中 マルクス闘莉王 DF,22 ダニエル DF,32 田中 隼磨 DF,1 楢﨑 正剛 GK,1,2,1 西川 周作 GK,24 森脇 良太 DF,5 千葉 和彦 DF,4 水本 裕貴 DF,20 石川 大徳 MF,6 青山 敏弘 MF,8 森﨑 和幸 MF,27 清水 航平 MF,7 森﨑 浩司 MF,15 髙萩 洋次郎 MF,11 佐藤 寿人 FW,5.0,1.0
14225,2012-09-22,19:04,第26節,第1日,FC東京,川崎F,味の素スタジアム,曇,23.7,76,スカパー/e2/スカパー光,34822,49 ルーカス FW,22 羽生 直剛 MF,10 梶山 陽平 MF,18 石川 直宏 MF,8 長谷川 アーリアジャスール MF,7 米本 拓司 MF,16 丸山 祐市 DF,4 高橋 秀人 DF,3 森重 真人 DF,2 徳永 悠平 DF,20 権田 修一 GK,1,2,1 杉山 力裕 GK,2 伊藤 宏樹 DF,5 ジェシ DF,15 實藤 友紀 DF,35 山越 享太郎 DF,31 風間 宏希 MF,14 中村 憲剛 MF,34 風間 宏矢 MF,30 大島 僚太 FW,13 山瀬 功治 FW,16 楠神 順平 FW,9.0,10.0
14227,2012-09-22,19:04,第26節,第1日,鳥栖,柏,ベストアメニティスタジアム,雨,18.8,71,スカパー/e2/スカパー光(J SPORTS 1),12651,11 豊田 陽平 FW,22 池田 圭 FW,10 金 民友 MF,14 藤田 直之 MF,6 岡本 知剛 MF,8 水沼 宏太 MF,3 磯崎 敬太 DF,20 呂 成海 DF,5 キム クナン DF,15 丹羽 竜平 DF,1 赤星 拓 GK,3,1,21 菅野 孝憲 GK,27 藤田 優人 DF,5 増嶋 竜也 DF,3 近藤 直也 DF,22 橋本 和 DF,10 レアンドロ ドミンゲス MF,28 栗澤 僚一 MF,7 大谷 秀和 MF,15 ジョルジ ワグネル MF,8 澤 昌克 FW,19 工藤 壮人 FW,4.0,7.0
14224,2012-09-22,16:04,第26節,第1日,浦和,G大阪,埼玉スタジアム2002,晴のち曇,24.3,69,スカパー/e2/スカパー光,46046,24 原口 元気 FW,8 柏木 陽介 MF,10 マルシオ リシャルデス MF,7 梅崎 司 MF,22 阿部 勇樹 MF,13 鈴木 啓太 MF,14 平川 忠亮 MF,20 槙野 智章 DF,17 永田 充 DF,2 坪井 慶介 DF,18 加藤 順大 GK,0,5,1 藤ヶ谷 陽介 GK,21 加地 亮 DF,13 岩下 敬輔 DF,15 今野 泰幸 DF,4 藤春 廣輝 DF,17 明神 智和 MF,7 遠藤 保仁 MF,10 二川 孝広 MF,25 阿部 浩之 MF,9 レアンドロ FW,41 家長 昭博 FW,3.0,15.0
